Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
30,29-07-2011,414245.96,0,91.56,3.682,215.1363819,7.852
28,11-03-2011,1380836.35,0,57.75,3.818,128.3995,14.021
9,22-04-2011,549502.11,0,72.35,3.807,219.0861659,6.38
24,01-10-2010,1215273.2,0,66.88,2.84,132.7568,8.275
25,06-05-2011,659446.55,0,49.5,4.046,208.7992595,7.287
11,19-08-2011,1484169.74,0,89.51,3.554,219.023271,7.567
22,18-11-2011,1007579.44,0,50.62,3.571,140.4127857,7.706
40,26-10-2012,921264.52,0,49.65,3.917,138.7281613,4.145
31,12-08-2011,1443311.49,0,92.32,3.638,215.2593211,7.852
31,26-08-2011,1417267.07,0,92.07,3.523,215.386897,7.852
2,15-06-2012,1962924.3,0,80.56,3.393,221.4009901,6.891
22,29-06-2012,1053881.78,0,70.99,3.577,142.1920381,7.671
43,10-09-2010,722120.04,1,81.32,2.565,203.4214677,9.816
15,09-03-2012,545120.67,0,36.97,4.021,137.5066897,7.943
24,01-06-2012,1467722.19,0,71.79,3.915,138.1138065,8.983
14,21-01-2011,1743188.87,0,30.55,3.229,182.9193368,8.549
26,21-10-2011,974907.28,0,45.23,3.618,136.5017742,7.598
39,05-11-2010,1293707.19,0,61.62,2.689,210.7202444,8.476
5,16-09-2011,278529.71,0,83.55,3.526,216.6033083,6.529
31,16-07-2010,1335433.72,0,85.61,2.623,210.7577954,8.099
32,13-01-2012,1071598.36,0,28.99,3.077,196.7330517,8.256
29,17-02-2012,559606.91,0,36.25,3.703,137.2583103,8.988
7,12-10-2012,503463.93,0,41.43,3.76,199.0539368,7.557
31,23-07-2010,1276031.84,0,87.17,2.608,210.8921319,8.099
20,04-05-2012,2163510.89,0,62.74,3.951,214.4771081,7.139
20,11-11-2011,2269975.85,0,47.27,3.53,210.9810201,7.082
13,27-05-2011,1866369.93,0,54.62,3.778,129.0623548,7.193
9,18-11-2011,542414.27,0,58.8,3.308,221.8803923,6.054
38,18-02-2011,364606.7,0,53.35,3.43,127.99525,14.021
25,03-12-2010,885572.96,0,32.41,3.046,204.8249189,7.484
40,09-04-2010,919839.19,0,54.31,2.849,131.9408065,5.435
37,08-04-2011,543703.16,0,69.39,3.622,213.8116658,8.3
45,04-03-2011,761880.36,0,38.65,3.433,184.3879911,8.549
16,19-11-2010,458634.68,0,27.26,2.758,191.0312172,6.986
21,11-02-2011,771908.51,1,34.61,3.022,212.5928624,8.028
28,04-05-2012,1450628.85,0,76.03,4.171,131.136,11.627
7,21-01-2011,521539.46,0,25.4,2.973,191.5731924,8.818
30,30-09-2011,387001.13,0,78.91,3.355,216.3620333,7.852
10,28-05-2010,1904618.17,0,76.67,3.058,126.1602258,9.524
42,14-09-2012,586737.66,0,78.47,3.966,130.9776667,7.17
12,18-02-2011,1128485.1,0,53.35,3.43,127.99525,14.021
11,11-11-2011,1366053.69,0,64.2,3.297,221.4117517,7.197
6,25-05-2012,1603793.42,0,78.47,3.561,223.3525662,5.964
3,24-06-2011,385520.71,0,84.94,3.594,218.45094,7.574
1,28-09-2012,1437059.26,0,76.08,3.666,222.9816579,6.908
3,07-05-2010,399323.86,0,73.47,2.835,213.6211778,7.343
11,06-07-2012,1461129.94,0,83.44,3.227,225.3916254,6.334
8,19-02-2010,963960.37,0,39.1,2.514,214.6664878,6.299
3,09-12-2011,468772.8,0,49.26,3.158,222.4167852,7.197
28,26-11-2010,1937033.5,1,47.66,3.162,126.6692667,14.313
29,31-12-2010,465992.02,1,28.49,3.177,132.8150323,10.524
6,24-12-2010,2727575.18,0,55.07,2.886,212.9165082,7.007
38,24-08-2012,397428.22,0,85.32,4.055,130.8381613,10.926
39,09-07-2010,1330473.47,0,81.1,2.642,209.8708867,8.36
26,24-09-2010,868636.3,0,52.47,2.718,132.7619333,8.445
24,17-02-2012,1326370.08,0,33.92,3.874,137.2583103,8.659
37,26-11-2010,518220.72,1,67.73,2.735,210.5152765,8.476
31,04-05-2012,1391257.28,0,77.53,3.749,221.3095166,6.891
10,20-04-2012,1777166.53,0,67.75,4.111,131.1173333,7.382
41,18-05-2012,1331514.44,0,55.24,3.837,197.5553137,6.547
39,15-07-2011,1380257.12,0,85.96,3.575,214.1083654,8.177
20,05-03-2010,2119213.72,0,31.75,2.777,204.4940734,8.187
14,01-07-2011,2074668.19,0,74.04,3.748,185.9119885,8.625
26,27-07-2012,1031745.14,0,64.12,3.701,138.2033871,7.405
34,24-12-2010,1620748.25,0,42.74,2.887,126.9835806,10.21
36,24-02-2012,313270.45,0,62.21,3.55,219.3244636,7.244
39,31-12-2010,1230012.16,1,52.45,2.943,210.182398,8.476
24,12-10-2012,1416301.17,0,51.64,4.186,138.9117,8.693
36,23-09-2011,322405.13,0,78.35,3.441,215.1233185,8.177
19,23-03-2012,1342254.55,0,56.72,4.054,137.6552903,7.943
25,20-07-2012,685676.58,0,74.32,3.567,214.7331351,7.28
1,18-03-2011,1576818.06,0,62.76,3.488,214.3627114,7.742
1,22-07-2011,1396926.82,0,85.77,3.651,215.4222784,7.962
6,26-08-2011,1420405.41,0,90.07,3.523,217.2706543,6.925
17,20-07-2012,944698.7,0,70.59,3.556,130.7012903,5.936
29,22-06-2012,581854.5,0,70.61,3.629,138.1629,9.14
33,20-04-2012,261837.2,0,72.94,4.111,131.1173333,7.396
6,10-06-2011,1598643.65,0,84.49,3.648,216.5840732,6.855
24,27-05-2011,1311153.72,0,65.74,4.134,134.7677742,8.212
44,13-04-2012,311390.22,0,51.7,3.833,131.108,5.621
25,09-07-2010,719591.13,0,75.24,2.793,204.3625658,7.527
16,24-06-2011,569105.03,0,54.36,3.661,192.9982655,6.339
37,13-07-2012,506005.47,0,78.15,3.256,220.6063444,6.623
38,05-11-2010,380870.09,0,65.49,3.129,126.4912903,14.313
33,23-12-2011,256235.19,0,53.39,3.541,129.9845484,8.01
23,03-12-2010,1617025.41,0,34.3,3.065,132.7566667,5.287
28,12-03-2010,1326877.11,0,50.11,2.925,126.6042857,13.975
35,11-11-2011,880576.33,0,49.69,3.53,140.4111613,8.745
7,04-02-2011,558027.77,0,-2.06,3.011,191.7625895,8.818
16,13-08-2010,543757.97,0,63.91,2.723,190.2611552,6.868
29,04-03-2011,536031.67,0,33.52,3.437,133.6141429,10.256
17,02-07-2010,958875.37,0,68.98,2.814,126.1392,6.697
45,18-06-2010,815130.5,0,72.62,2.78,182.4424199,8.899
9,06-04-2012,677885.99,0,68.83,3.891,225.1820555,5.539
18,29-04-2011,974114.39,0,58.82,3.988,134.4357333,8.975
34,11-05-2012,949625.52,0,61.92,3.685,131.1453333,9.575
29,02-03-2012,500801.72,0,37.47,3.827,137.4238966,8.988
9,01-10-2010,495692.19,0,69.08,2.603,215.2141341,6.56
34,16-03-2012,999298.43,0,48.09,3.707,130.8261935,9.653
45,01-10-2010,690007.76,0,70.58,2.707,182.7168385,8.724
4,07-05-2010,2000626.14,0,56.77,2.836,126.2898,7.896
10,30-03-2012,1815760.42,0,67.92,4.294,130.9670968,7.545
44,29-07-2011,279677.0,0,77.62,3.574,129.1677097,6.56
44,18-03-2011,281699.68,0,44.69,3.407,128.5121935,7.224
40,31-08-2012,987264.67,0,66.11,3.884,138.3771935,4.156
28,27-05-2011,1160043.98,0,76.67,4.087,129.0623548,13.736
43,22-06-2012,613270.79,0,87.51,3.346,213.2123786,9.575
8,11-02-2011,996147.39,1,28.26,3.022,216.3126733,6.262
22,27-01-2012,786459.23,0,35.68,3.568,140.9124021,7.503
35,11-03-2011,830601.39,0,43.64,3.582,137.6269617,8.549
25,14-10-2011,646915.47,0,58.95,3.541,210.4027602,7.082
10,20-07-2012,1869967.03,0,84.45,3.589,130.7012903,7.17
17,16-09-2011,1051116.95,0,61.48,3.641,129.4306,6.745
32,20-01-2012,1080012.04,0,36.86,3.055,196.7796652,8.256
25,23-04-2010,694531.72,0,46.12,2.902,203.6905586,7.856
33,21-09-2012,252709.58,0,86.53,4.125,131.0103333,7.147
35,04-05-2012,772036.6,0,53.68,3.951,142.0177929,8.876
39,21-09-2012,1555672.51,0,73.58,3.721,221.4578604,6.623
43,03-08-2012,614378.94,0,85.06,3.417,213.3388802,9.285
11,24-06-2011,1254587.84,0,86.13,3.594,218.45094,7.574
37,25-06-2010,485419.39,0,84.14,2.653,210.0975233,8.464
34,02-07-2010,919229.36,0,73.66,2.668,126.1392,9.816
30,27-01-2012,433037.66,0,50.79,3.29,219.7188636,7.057
15,09-04-2010,634605.77,0,57.77,2.992,131.9408065,8.185
35,12-02-2010,1168815.31,1,29.81,2.773,135.4113076,9.262
25,20-04-2012,661566.48,0,57.1,4.027,214.3675045,7.139
24,16-07-2010,1418697.05,0,76.56,2.933,132.5667742,8.117
37,20-08-2010,486930.72,0,85.54,2.664,210.3617581,8.36
34,27-07-2012,917883.79,0,77.3,3.356,130.7195806,9.285
28,31-08-2012,1227118.75,0,89.78,4.093,130.8853548,10.926
1,19-03-2010,1472515.79,0,54.58,2.72,211.215635,8.106
21,25-05-2012,722891.24,0,79.49,3.561,221.3828029,6.891
18,04-03-2011,1063310.62,0,28.49,3.437,133.6141429,9.131
5,17-02-2012,356427.98,0,48.25,3.51,221.0106341,5.943
14,16-09-2011,1864637.89,0,69.17,3.742,186.8024,8.625
30,03-12-2010,407112.22,0,50.43,2.708,211.265543,8.163
42,28-01-2011,499081.79,0,53.03,3.231,127.5800323,8.744
45,12-02-2010,656988.64,1,27.73,2.773,181.982317,8.992
37,19-11-2010,518124.16,0,56.73,2.771,210.65429,8.476
30,22-04-2011,445358.73,0,70.79,3.807,215.1096657,7.931
19,24-09-2010,1318343.58,0,63.43,2.837,132.7619333,8.099
29,30-12-2011,551743.05,1,36.28,3.402,136.6432581,9.357
42,31-12-2010,428953.6,1,49.67,3.148,127.0876774,9.003
8,22-04-2011,937473.13,0,65.11,3.807,218.8986857,6.297
21,01-10-2010,677158.39,0,70.28,2.603,211.3298742,8.163
30,28-01-2011,425989.04,0,44.04,3.01,211.8552668,8.028
16,16-12-2011,679481.9,0,22.5,3.266,195.9841685,6.232
11,10-12-2010,1564516.43,0,53.33,2.843,214.7693037,7.564
37,26-08-2011,527947.21,0,86.02,3.523,214.4878416,8.177
14,03-09-2010,2182563.66,0,78.37,2.715,182.6042922,8.743
28,22-06-2012,1180671.55,0,91.61,4.014,130.7929,11.627
15,18-06-2010,652329.53,0,65.83,2.942,132.4733333,8.185
36,10-12-2010,404545.03,0,51.83,2.813,210.2372494,8.476
40,22-04-2011,965056.4,0,39.32,3.919,134.3571,4.781
19,16-09-2011,1365633.53,0,62.76,3.937,136.3145,7.806
18,15-10-2010,1029618.1,0,52.02,2.878,132.7633548,9.331
23,14-01-2011,1016756.1,0,18.2,3.215,132.9510645,5.114
8,27-07-2012,838227.52,0,81.71,3.407,225.5029014,5.401
11,10-09-2010,1231428.46,1,81.93,2.565,214.8065431,7.346
38,07-09-2012,490274.82,1,88.52,4.124,130.9325484,10.926
41,02-12-2011,1292436.23,0,34.53,3.378,195.8223287,6.759
27,20-01-2012,1542131.05,0,30.35,3.705,140.8086118,8.009
33,16-03-2012,278067.73,0,65.99,4.273,130.8261935,7.603
21,02-03-2012,764385.4,0,59.3,3.63,220.4866886,7.057
2,12-08-2011,1812768.26,0,91.58,3.638,215.2593211,7.852
42,25-11-2011,577698.37,1,60.68,3.76,129.8364,7.874
1,07-01-2011,1444732.28,0,48.27,2.976,211.4047419,7.742
5,12-02-2010,311825.7,1,39.81,2.548,211.8004698,6.566
9,11-11-2011,594574.12,0,58.28,3.297,221.6482278,6.054
35,18-06-2010,1198025.76,0,70.0,2.78,136.3243393,9.051
22,03-09-2010,1074535.88,0,75.85,2.735,136.5891118,8.433
44,09-09-2011,295811.25,1,70.19,3.619,129.3686129,6.56
41,07-01-2011,1153596.53,0,23.76,2.882,191.3683815,7.241
16,21-09-2012,509942.56,0,56.48,3.765,198.358523,6.061
31,04-02-2011,1443206.46,0,36.33,2.989,212.2240646,8.028
2,22-06-2012,1887733.21,0,81.04,3.346,221.4411622,6.891
8,27-01-2012,778178.53,0,45.52,3.29,223.6133539,5.825
17,04-06-2010,876902.87,0,53.79,2.871,126.1360645,6.635
36,03-12-2010,360266.09,0,54.44,2.694,210.376263,8.476
14,22-07-2011,1882070.88,0,82.33,3.811,186.2177885,8.625
3,06-01-2012,398178.21,0,52.42,3.157,223.1923049,6.833
12,20-07-2012,941550.34,0,85.53,3.726,130.7012903,10.926
12,25-02-2011,1046203.72,0,48.45,3.53,128.13,14.021
26,11-05-2012,1062548.73,0,47.11,3.947,138.0882667,7.489
19,12-10-2012,1352809.5,0,48.29,4.186,138.9117,7.992
44,10-06-2011,308770.42,0,61.39,3.732,129.0357097,6.906
32,20-07-2012,1167829.33,0,77.76,3.585,197.9290378,7.872
40,22-10-2010,882180.91,0,41.25,2.919,132.8170968,5.287
11,24-08-2012,1409515.73,0,83.17,3.62,225.6925864,6.334
20,03-12-2010,2416051.17,0,35.47,3.046,204.8249189,7.484
34,20-08-2010,985152.94,0,76.45,2.671,126.0766452,9.816
2,13-05-2011,1838513.07,0,74.61,3.899,215.6124735,7.931
7,28-01-2011,513372.17,0,10.11,3.008,191.667891,8.818
10,19-02-2010,2113432.58,0,58.22,2.915,126.5262857,9.765
34,06-07-2012,1007867.68,0,77.95,3.187,130.7196333,9.285
14,26-03-2010,2050396.27,0,54.36,2.854,181.9718697,8.992
13,06-07-2012,2184980.35,0,79.23,3.63,130.7196333,5.765
18,13-05-2011,993172.98,0,58.48,4.095,134.593,8.975
37,24-02-2012,518696.89,0,62.21,3.555,219.3244636,7.244
1,03-02-2012,1636339.65,0,56.55,3.36,220.1720153,7.348
7,06-01-2012,713117.66,0,18.67,3.095,196.5458309,8.256
13,29-07-2011,1880785.69,0,77.62,3.574,129.1677097,6.877
15,30-09-2011,521297.31,0,64.87,3.858,136.4195,7.806
19,20-07-2012,1317672.92,0,76.17,3.732,138.2331935,8.193
3,17-12-2010,498159.39,0,52.2,2.869,214.704919,7.564
43,26-02-2010,618702.79,0,48.77,2.561,203.2798724,9.521
33,24-06-2011,238433.53,0,94.11,3.807,129.0663,8.687
37,03-09-2010,510427.53,0,82.29,2.577,210.2966631,8.36
18,20-08-2010,1141860.67,0,71.76,2.796,132.6616129,9.342
13,18-03-2011,1852443.78,0,44.69,3.407,128.5121935,7.47
32,15-07-2011,1144254.26,0,70.55,3.532,193.3125484,8.622
28,11-06-2010,1348995.17,0,90.84,2.949,126.1119032,14.099
41,24-09-2010,1110941.78,0,60.11,2.793,190.5713264,7.335
41,21-09-2012,1276609.36,0,59.81,3.765,198.358523,6.432
42,12-10-2012,612379.9,0,76.03,4.468,131.1083333,6.943
38,07-05-2010,383657.44,0,70.15,3.127,126.2898,14.099
31,16-12-2011,1611196.61,0,50.56,3.159,218.8217928,7.441
21,22-10-2010,710668.45,0,70.72,2.725,211.5187208,8.163
23,13-04-2012,1231752.54,0,41.81,4.025,137.868,4.125
12,21-09-2012,922735.37,0,82.97,4.125,131.0103333,10.926
35,05-11-2010,843755.12,0,45.91,2.917,136.7862258,8.763
18,31-12-2010,887907.01,1,26.1,3.177,132.8150323,9.331
32,07-09-2012,1126685.95,1,72.56,3.596,198.0950484,7.872
10,12-08-2011,1917397.63,0,85.61,3.794,129.2015806,8.257
2,03-09-2010,1904608.09,0,81.83,2.577,211.1886931,8.099
7,05-02-2010,496725.44,0,10.53,2.58,189.3816974,9.014
34,26-03-2010,880742.35,0,42.91,2.752,126.6050645,9.521
24,13-05-2011,1311950.16,0,58.49,4.211,134.593,8.212
40,11-06-2010,1007574.67,0,59.42,2.83,132.4357419,5.435
30,06-07-2012,440553.42,0,85.26,3.227,221.5215064,6.565
14,18-11-2011,1969360.72,0,51.34,3.53,188.1983654,8.523
29,04-02-2011,504126.89,0,26.39,3.24,133.1834194,10.256
29,09-04-2010,569937.23,0,57.06,2.849,131.9408065,10.16
15,01-10-2010,566945.95,0,59.69,2.84,132.7568,8.067
36,30-07-2010,432451.91,0,81.88,2.602,210.1286794,8.36
41,09-07-2010,1176079.59,0,60.93,2.711,189.5231276,7.335
33,27-07-2012,249134.32,0,93.95,3.769,130.7195806,7.147
1,11-06-2010,1542561.09,0,80.43,2.668,211.4560951,7.808
1,05-02-2010,1643690.9,0,42.31,2.572,211.0963582,8.106
16,27-08-2010,581010.52,0,65.66,2.731,190.3284922,6.868
10,03-06-2011,1792210.89,0,81.87,3.893,129.0490323,8.494
34,25-02-2011,953331.45,0,44.57,3.087,128.13,10.398
26,17-08-2012,1068292.56,0,65.54,3.84,138.1857097,7.405
20,09-03-2012,2139265.4,0,41.14,3.848,213.8711137,6.961
45,30-04-2010,737265.57,0,53.15,2.921,181.6620359,8.899
3,16-03-2012,411775.8,0,64.0,3.734,224.7166953,6.833
35,24-08-2012,895274.72,0,72.93,3.834,142.3105933,8.839
22,09-03-2012,991127.01,0,41.72,3.876,141.4742857,7.503
42,11-03-2011,607294.56,0,64.22,3.63,128.3995,8.744
36,10-06-2011,374182.04,0,82.41,3.633,213.7917147,8.3
13,09-12-2011,2462779.06,0,24.82,3.341,129.8555333,6.392
35,26-02-2010,1020651.74,0,36.0,2.754,135.5195191,9.262
33,29-07-2011,224806.96,0,95.28,3.694,129.1677097,8.442
6,13-01-2012,1344243.17,0,48.33,3.261,221.4893412,6.132
11,26-10-2012,1200729.45,0,74.26,3.506,226.9873637,6.034
32,16-04-2010,1082763.27,0,53.49,2.765,189.6628845,8.963
13,16-09-2011,1923223.82,0,67.54,3.641,129.4306,6.877
16,07-09-2012,537138.58,1,60.09,3.596,198.0950484,6.061
17,19-10-2012,957356.84,0,48.16,3.781,131.1499677,5.527
36,24-06-2011,360009.94,0,83.95,3.569,213.8402689,8.3
41,21-05-2010,1163234.33,0,50.59,2.776,189.467827,7.363
34,24-08-2012,926250.21,0,72.44,3.61,130.8381613,9.285
27,08-07-2011,2000055.27,0,76.87,3.886,139.5442083,7.85
39,27-01-2012,1320301.61,0,60.65,3.29,218.7687195,7.244
30,16-03-2012,413617.45,0,63.39,3.734,220.8498468,7.057
28,15-06-2012,1229760.97,0,85.94,4.144,130.8295333,11.627
40,14-01-2011,771315.62,0,18.55,3.215,132.9510645,5.114
38,10-09-2010,336227.69,1,83.63,3.044,126.1145806,14.18
44,05-10-2012,337390.44,0,61.79,3.815,131.0756667,5.217
33,30-07-2010,242047.03,0,92.71,3.017,126.1069032,9.495
4,29-06-2012,2128362.92,0,84.23,3.257,130.7562667,4.308
9,21-05-2010,506274.94,0,71.5,2.826,214.1399162,6.384
9,03-06-2011,587004.29,0,85.8,3.699,218.8784768,6.38
26,19-11-2010,901972.7,0,36.73,3.03,132.9172,8.149
10,29-10-2010,1741308.56,0,68.76,3.13,126.4364194,9.003
27,29-07-2011,1744879.06,0,79.41,4.004,139.8933099,7.85
28,26-02-2010,1542173.33,0,50.23,2.825,126.5522857,13.975
5,20-07-2012,321205.12,0,81.05,3.311,222.5209358,5.603
19,06-07-2012,1557120.44,0,76.07,3.646,138.2296333,8.193
33,25-06-2010,259419.91,0,93.66,3.084,126.1266,9.849
13,10-08-2012,2041019.92,0,81.69,3.509,130.7561613,5.765
38,10-06-2011,381763.02,0,78.72,3.981,129.0357097,13.736
20,12-08-2011,2052246.4,0,73.52,3.812,208.7820061,7.274
11,30-07-2010,1250178.89,0,83.26,2.64,214.695346,7.346
38,09-09-2011,397771.68,1,88.0,3.913,129.3686129,13.503
41,05-02-2010,1086533.18,0,30.27,2.58,189.3816974,7.541
24,13-08-2010,1384243.75,0,74.17,2.923,132.63,8.117
7,02-04-2010,561145.14,0,38.26,2.725,189.7048215,8.963
35,10-12-2010,1108580.19,0,30.83,3.109,136.5255714,8.763
12,17-06-2011,986504.93,0,86.84,3.935,129.0432,13.736
15,28-09-2012,553901.97,0,57.13,4.158,138.7395,8.193
31,17-12-2010,1714667.0,0,48.63,2.869,211.0645458,8.163
43,01-06-2012,605078.62,0,80.89,3.501,213.1719747,9.575
11,01-04-2011,1258674.12,0,69.1,3.524,218.2114184,7.574
25,07-09-2012,671482.9,1,72.79,3.911,215.2189573,7.28
6,14-05-2010,1524059.4,0,74.95,2.854,211.8421769,7.092
30,03-02-2012,434080.74,0,55.83,3.36,219.8118854,7.057
29,01-10-2010,474698.01,0,69.31,2.717,132.7568,10.524
19,24-12-2010,2678206.42,0,26.05,3.309,132.7477419,8.067
14,29-07-2011,1871021.01,0,81.31,3.829,186.2955962,8.625
30,05-02-2010,465108.52,0,39.05,2.572,210.7526053,8.324
8,09-03-2012,960115.56,0,49.59,3.669,224.6110379,5.825
37,13-05-2011,511871.63,0,76.73,3.899,214.6899778,8.3
44,23-03-2012,296947.06,0,47.83,3.671,130.8966452,5.774
21,28-09-2012,647097.65,0,80.38,3.666,222.6164329,6.565
17,17-02-2012,927084.65,0,30.76,3.119,130.4546207,6.403
9,19-11-2010,519823.3,0,49.96,2.771,215.4372854,6.56
15,12-03-2010,604173.59,0,41.39,2.938,131.784,8.35
2,21-01-2011,1751384.9,0,41.4,3.016,211.4864691,8.028
11,23-09-2011,1235775.15,0,82.14,3.467,219.7414914,7.567
43,06-01-2012,670993.01,0,47.59,3.157,211.2428134,9.653
5,19-03-2010,281706.41,0,55.46,2.72,211.770897,6.566
15,01-06-2012,663971.26,0,67.61,3.915,138.1138065,8.15
10,26-10-2012,1744349.05,0,70.5,4.301,131.1930968,6.943
6,04-03-2011,1502617.99,0,60.45,3.288,215.3584231,6.858
19,07-05-2010,1566219.77,0,62.54,3.095,132.1062,8.185
17,24-02-2012,843864.43,0,30.01,3.145,130.5502069,6.403
45,05-08-2011,765996.92,0,78.22,3.842,186.3734038,8.625
13,03-08-2012,2044148.23,0,81.99,3.512,130.737871,5.765
1,10-08-2012,1592409.97,0,85.05,3.494,221.9584329,6.908
2,08-10-2010,1849921.44,0,63.19,2.633,211.4044906,8.163
45,14-09-2012,702238.27,0,67.87,3.948,191.69985,8.684
13,02-12-2011,2051315.66,0,33.94,3.389,129.8459667,6.392
33,18-03-2011,247234.47,0,72.72,3.892,128.5121935,8.951
19,19-03-2010,1332940.35,0,43.74,2.96,131.8242903,8.35
42,30-03-2012,544408.14,0,67.92,4.294,130.9670968,7.545
28,09-04-2010,1382359.21,0,59.25,3.09,126.6019032,14.099
19,05-08-2011,1408968.55,0,73.84,4.02,136.0540323,7.806
30,10-06-2011,424697.05,0,84.71,3.648,214.6964908,7.931
15,17-06-2011,639928.85,0,63.9,3.989,135.0837333,7.658
5,30-09-2011,292315.38,0,81.16,3.355,217.2760127,6.529
14,22-10-2010,1936621.09,0,53.15,2.917,182.8558685,8.724
33,12-10-2012,291781.15,0,79.64,4.468,131.1083333,6.895
19,17-09-2010,1386789.31,0,58.68,2.846,132.7670667,8.099
16,22-07-2011,581758.22,0,65.36,3.545,193.5120367,6.338
43,05-08-2011,605956.59,0,87.47,3.684,207.3732949,10.641
17,04-11-2011,927657.63,0,37.52,3.538,129.8051935,6.617
11,04-06-2010,1396322.19,0,79.66,2.705,214.4958382,7.343
3,04-03-2011,437084.51,0,65.11,3.288,217.1716979,7.551
38,20-08-2010,329139.73,0,92.81,3.041,126.0766452,14.18
40,19-08-2011,943237.12,0,64.05,3.82,136.183129,4.584
18,09-12-2011,1368471.23,0,42.36,3.47,136.5030667,8.471
6,30-04-2010,1498080.16,0,68.91,2.78,211.8942725,7.092
42,02-07-2010,507168.8,0,92.89,2.978,126.1392,9.199
7,11-05-2012,460397.41,0,48.54,3.87,197.5481609,8.09
24,28-01-2011,1126921.34,0,17.91,3.402,133.1059677,8.252
32,02-07-2010,1187988.64,0,74.74,2.728,189.4882603,9.017
14,03-06-2011,2079899.47,0,76.38,3.922,185.7545,8.521
45,02-07-2010,800147.84,0,76.61,2.815,182.3187801,8.743
30,08-10-2010,462080.47,0,65.76,2.633,211.4044906,8.163
44,20-04-2012,323233.8,0,50.24,3.845,131.1173333,5.621
44,30-07-2010,275020.96,0,78.94,2.797,126.1069032,7.804
10,30-04-2010,1790694.59,0,69.76,3.105,126.3805667,9.524
32,24-09-2010,1067432.1,0,64.19,2.793,190.5713264,9.017
42,22-10-2010,522467.51,0,68.12,3.014,126.3815484,9.003
5,14-10-2011,286117.72,0,72.36,3.274,217.9237458,6.3
13,08-07-2011,2021699.38,0,77.3,3.563,129.1125,6.877
28,14-01-2011,1098286.61,0,43.15,3.312,127.3009355,14.021
31,04-06-2010,1427624.5,0,82.68,2.705,210.833616,8.2
4,29-04-2011,1878167.44,0,64.22,3.781,128.9998667,5.946
39,11-02-2011,1227893.89,1,40.34,3.022,211.6985093,8.395
32,29-07-2011,1169988.62,0,75.91,3.547,193.711525,8.622
26,11-06-2010,1073862.59,0,51.62,2.83,132.4357419,8.512
42,24-02-2012,564304.15,0,56.02,3.95,130.5502069,7.545
42,11-02-2011,628063.88,1,51.51,3.381,127.859129,8.744
39,19-02-2010,1230591.97,0,43.96,2.514,210.0451024,8.554
8,16-09-2011,870971.82,0,69.09,3.526,219.4442443,6.425
43,08-04-2011,650418.75,0,70.35,3.622,206.8970046,10.581
25,09-03-2012,643711.53,0,37.44,3.848,213.8711137,6.961
5,08-06-2012,341704.59,0,81.02,3.452,222.33627,5.801
9,31-08-2012,576879.15,0,80.71,3.638,226.0734135,5.277
23,04-02-2011,1159438.53,0,14.5,3.24,133.1834194,5.114
32,25-11-2011,1684468.66,1,40.22,3.424,195.7704,8.513
12,07-01-2011,910110.24,0,37.64,3.287,127.1917742,14.021
18,03-08-2012,1052066.58,0,72.67,3.698,138.1735806,8.535
32,14-01-2011,1028206.51,0,21.69,2.911,191.4784939,8.818
43,18-06-2010,700009.77,0,84.9,2.637,203.370619,9.593
1,20-05-2011,1428218.27,0,67.63,3.907,215.7339202,7.682
13,21-05-2010,1853657.6,0,57.71,2.95,126.1843871,8.107
43,16-09-2011,618877.13,0,77.17,3.526,207.8527143,10.641
16,22-06-2012,581745.72,0,70.41,3.735,197.7389345,6.169
32,09-09-2011,1128237.3,1,61.24,3.566,194.6387853,8.622
26,17-12-2010,1196813.33,0,20.61,3.139,132.6804516,8.149
36,21-01-2011,399191.05,0,51.18,2.98,210.6031072,8.395
6,10-02-2012,1620603.92,1,48.58,3.409,221.8644987,6.132
9,02-09-2011,544643.33,0,89.33,3.533,219.382382,6.404
12,03-02-2012,1058767.95,0,50.58,3.702,130.3496774,12.187
38,15-07-2011,367181.71,0,88.1,3.692,129.1338387,13.503
21,26-03-2010,686497.53,0,51.66,2.732,210.6766095,8.324
33,03-02-2012,256091.32,0,59.53,3.543,130.3496774,7.603
17,12-08-2011,800819.79,0,64.79,3.606,129.2015806,6.745
39,08-10-2010,1286598.59,0,64.8,2.633,210.5144398,8.476
30,15-06-2012,438523.24,0,81.51,3.393,221.4009901,6.891
18,26-08-2011,1147906.46,0,70.32,3.796,136.2136129,8.89
35,18-05-2012,819196.68,0,65.15,3.848,142.0970115,8.876
20,19-03-2010,1951848.43,0,47.32,2.844,204.3782258,8.187
41,19-02-2010,1052034.74,0,24.13,2.55,189.5340998,7.541
39,20-08-2010,1471816.52,0,85.73,2.664,210.3617581,8.36
34,09-07-2010,911210.81,0,75.0,2.637,126.1518,9.816
8,26-10-2012,891671.44,0,64.74,3.506,227.0369359,5.124
3,23-03-2012,413907.25,0,66.53,3.787,224.7909104,6.833
42,18-03-2011,558239.32,0,70.12,3.892,128.5121935,8.744
32,26-11-2010,1634635.86,1,29.97,2.742,191.0121805,9.137
6,17-06-2011,1622150.33,0,87.08,3.637,216.5371616,6.855
39,13-05-2011,1325022.77,0,77.39,3.899,214.6899778,8.3
30,14-09-2012,437773.31,0,76.1,3.717,222.2174395,6.565
10,23-03-2012,1837457.69,0,56.54,4.288,130.8966452,7.545
